Player Id,Player Surname,Player Other Names,Is Batter,Batter Hand Id,Batter Hand,Is Bowler,Bowler Hand Id,Bowler Hand,Pace/Spin,Bowler Style,Is Keeper,Gender Id,Gender
540009,Sibanda,Vusi,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
540010,Balaji,Arjun,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
540011,Gavaskar,Rohan,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
540012,Haddin,Brad,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
540013,Hussey,Michael,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
540014,Kulasekara,Mudiyanselage,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
540015,Lokuarachchi,Kaushai,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
540016,Fernando,Dilhara,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
540021,Jayantha,Saman,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
540023,Chigumbura,Elton,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
540024,Maregwede,Alester,Y,1,Right,Y,1,Right,Spin,Orthodox,Y,1,Male
540025,Panyangara,Tinashe,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
540026,Mupariwa,Tawande,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
540027,Nkala,Mluleki,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
540029,Mwayenga,Waddington,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
540030,Malinga,Lasith,Y,1,Right,Y,1,Right,Pace,Fast,N,1,Male
540036,Hopkins,Gareth,Y,1,Right,Y,1,Right,Pace,Fast-Medium,Y,1,Male
540037,Marshall,Hamish,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
540038,Mahmood,Sajid,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
540046,Staples,Richard,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
540047,Ali,Aijaz,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
540048,Alexander,Rohan,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
540050,Desai,Jignesh,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
540051,Johnson,Howard,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
540052,Johnson,Mark,Y,2,Left,Y,1,Right,Spin,Orthodox,Y,1,Male
540053,Lambert,Clayton,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
540054,Messiah,Steve,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
540056,Javed,Nasir,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
540057,Zia,Rashid,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
540058,Reid,Charles,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
540059,Romero,Leon,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
540060,Solanki,Vikram,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
540061,Wharf,Alex,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
540062,Maharoof,Farveez,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
540065,Karthik,Dinesh,Y,1,Right,Y,1,Right,Spin,Orthodox,Y,1,Male
540066,Gambhir,Guatam,Y,2,Left,Y,1,Right,Spin,Wrist,N,1,Male
560018,Bulow,Melissa,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
560024,Pike,Kirsten,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
560026,Fields,Jodie,Y,1,Right,Y,1,Right,Pace,Medium,Y,2,Female
560030,Rolton,Karen,Y,2,Left,Y,2,Left,Pace,Medium,N,2,Female
560033,Ebsary,Lauren,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
560040,Nitschke,Shelley,Y,2,Left,Y,2,Left,Spin,Orthodox,N,2,Female
560041,Sampson,Emma,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,2,Female
610017,Read,Chris,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
610037,Langeveldt,Charl,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
690006,Rasel,Syed,Y,2,Left,Y,2,Left,Pace,Medium,N,1,Male
690007,Cullen,Dan,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
690129,Behrendorff,Jason,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,1,Male
690148,Burns,Erin,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
690154,Britt,Kris,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
690155,Coleman,Leonie,Y,1,Right,Y,1,Right,Pace,Medium,Y,2,Female
690227,Mennie,Joe,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
690305,Graham,Heather,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
700002,Clark,Stuart,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
700010,Lewis,Michael,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
700011,Johnson,Mitchell,Y,2,Left,Y,2,Left,Pace,Fast,N,1,Male
700012,Jaques,Philp,Y,2,Left,Y,2,Left,Pace,Medium,N,1,Male
700013,Botha,Johan,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
700015,Tharanga,Upal,Y,2,Left,Y,1,Right,Pace,Fast-Medium,Y,1,Male
700016,Kapugedara,Chamara,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
700017,Vandort,Michael,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
700018,Bandara,Malinga,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
700019,Fulton,Peter,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
700020,How,Jamie,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
700024,van der Wath,Johannes,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
700026,Steyn,Dale,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
700027,Dorey,Brett,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
700028,Ganegama,Akalanka,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
700033,Tshabalala,Thandi,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
700034,Bosman,Lungile Loots,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
720158,Farrell,Rene,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
720187,Gunn,Jenny,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
720202,Edwards,Charlotte,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
720203,Atkins,Caroline,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
720204,Birch,Rosaline,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
720205,Davis,Stephanie,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
720206,Greenway,Lydia,Y,2,Left,Y,2,Left,Pace,Medium,N,2,Female
720207,Guha,Isa,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
720209,Marsh,Laura,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
720210,Morgan,Beth,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
720212,Smit,Jane,Y,1,Right,Y,1,Right,Pace,Medium,Y,2,Female
720213,Taylor,Claire,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
720214,Taylor,Sarah,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
740003,Watson,Shane,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
740004,Batty,Richard,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
740005,Anderson,James,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,1,Male
740006,Campbell,Ryan,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
740007,Mubarak,Jehan,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,1,Male
740008,Nissanka,Prabath,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
740009,Gunaratne,Pulasthi,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
740010,de Silva,Sujeewa,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,1,Male
740011,Love,Martin,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
750001,Williams,Brad,Y,1,Right,Y,1,Right,Pace,Fast,N,1,Male
750002,Buddhika,Charitha,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
750004,Clarke,Michael,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
750006,Gamage,Chamilla,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
750009,Lefebvre,Roland,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
750012,Raja,Abdeel,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
750013,De Leede,Timotheus,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
750014,Kloppenburg,Jan Feiko,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
750015,Nijman,Ruud,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
750016,Schiferli,Edgar,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
750017,Scholte,Reinout,Y,1,Right,Y,1,Right,Pace,Fast-Medium,Y,1,Male
750018,Statham,Nick,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
750019,van Noortwijk,Klaas-Jan,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
750022,van Bunge,Daan,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
750025,Vermeulen,Mark,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
750026,Taibu,Tatenda,Y,1,Right,Y,1,Right,Pace,Fast-Medium,Y,1,Male
750029,Kotze,Deon,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
750030,Burger,Louis,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
750031,Karg,Morne,Y,1,Right,Y,1,Right,Pace,Fast-Medium,Y,1,Male
750032,Kotze,Bjorn,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
750033,Burger,Andries,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
750034,Burger,Sarel,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
750035,Keulder,Danie,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
750037,Murgatroyd,Bryan,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
750038,Swanepoel,Stephan,Y,1,Right,Y,1,Right,Pace,Fast-Medium,Y,1,Male
750039,van Schoor,Melt,Y,1,Right,Y,1,Right,Pace,Fast-Medium,Y,1,Male
750042,van Rooi,Burton,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
750043,Janse Van Vuuren,Rudolph,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
750044,Karim,Aasif,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
750045,Obuya,Collins,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
750046,Angara,Joseph,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
750047,Modi,Hitesh,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,1,Male
750048,Obuya,David,Y,1,Right,Y,1,Right,Pace,Fast-Medium,Y,1,Male
750049,Ongondo,Peter,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
750050,Patel,Brijal,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
750055,Bernard,Dave,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
750056,Smith,Devon,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
750059,Banks,Omari,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
750061,Hurley,Ryan,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
750063,Kumar,Tapash,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
750064,Hossain,Habibul,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
750096,Lynn,Chris,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
750263,Chatara,Tendai,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
750366,Ferling,Holly,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
800007,Osborne,Erin,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
810013,Ali,Kabir,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
840033,Millanta,Sharon,Y,2,Left,Y,1,Right,Pace,Medium,N,2,Female
860006,Mooney,Bethany,Y,2,Left,Y,1,Right,Pace,Medium,Y,2,Female
860017,Strano,Molly,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
860018,Nash,Brendon,Y,2,Left,Y,2,Left,Pace,Medium,N,1,Male
860021,Flynn,Daniel,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
860024,Pulford,Kate,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
860025,Burrows,Abby,Y,2,Left,Y,1,Right,Pace,Medium,N,2,Female
860026,Brunt,Katherine,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
860027,Griffiths,Lauren,Y,1,Right,Y,1,Right,Pace,Medium,Y,2,Female
860028,Rainford-Brent,Ebony-Jewel,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
860029,Shrubsole,Anya,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
860030,Colvin,Holly,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
860031,Siriwardena,Shashikala,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
860032,de Alwis,Suwini,Y,2,Left,Y,2,Left,Spin,Orthodox,N,2,Female
860033,Fernando,Hiruka,Y,2,Left,Y,2,Left,Spin,Orthodox,N,2,Female
860034,Fernando,Rose,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
860035,Galegedara,Inoka,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
860037,Kaushalya,Eshani,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
860038,Polgampola,Chamari,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,2,Female
860039,Prabodani,Udeshika,Y,1,Right,Y,2,Left,Pace,Medium,N,2,Female
860040,Rasangika,Deepika,Y,2,Left,Y,1,Right,Pace,Medium,N,2,Female
860041,Seneviratna,Chemani,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
860042,Silva,Nilakshika,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
860043,Manodara,Dilani,Y,1,Right,Y,1,Right,Pace,Medium,Y,2,Female
860044,Weerakkody,Sripali,Y,2,Left,Y,1,Right,Pace,Medium,N,2,Female
860046,Loubser,Sunette,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
860047,Smith,Alica,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
860048,Benade,Susan,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
860049,Brits,Cri-Zelda,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
860050,Chetty,Trisha,Y,1,Right,Y,1,Right,Pace,Medium,Y,2,Female
860052,Fritz,Shandre,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
860054,Kapp,Marizanne,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
860055,Terblanche,Claire,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
860057,van der Westhuizen,Charlize,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
860059,Thomson,Kirstie,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
860060,Kilowan,Ashlyn Petro Carlyle,Y,2,Left,Y,2,Left,Pace,Medium,N,2,Female
860061,Kaur,Harmanpreet,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
860062,Naidu,Sravanthi,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
860063,Raut,Punam,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
860064,Aguilera,Merissa,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
860065,Alexander,Kirbyina,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
860066,Daley,Shanel,Y,2,Left,Y,2,Left,Spin,Orthodox,N,2,Female
860068,Fletcher,Afy,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
860069,Greaves,Geneille,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
860070,Jack,Cordel,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
860071,King,Stacy-Ann,Y,2,Left,Y,2,Left,Pace,Medium,N,2,Female
860072,Lavine,Pamela,Y,1,Right,Y,1,Right,Pace,Fast,N,2,Female
860073,Lewis,Debbie-Anne,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
860074,Mohammed,Anisa,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
860075,Selman,Shakera,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
860076,Small,Danielle,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
860078,Taylor,Stafanie,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
860079,Nero,Juliana,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
860080,Khan,Armaan,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
860081,Fatima,Batool,Y,1,Right,Y,1,Right,Pace,Fast-Medium,Y,2,Female
860084,Akram,Almas,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,2,Female
860085,Nazir,Naila,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
860089,Bresnan,Tim,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
860090,Ruck,Sian,Y,1,Right,Y,2,Left,Pace,Medium,N,2,Female
860092,Bullen,Saskia,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
860093,Kumari,Latika,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
860094,Mandik,Babita,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
880001,Best,Tino,Y,1,Right,Y,1,Right,Pace,Fast,N,1,Male
880004,Henriques,Moises,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
880005,Quiney,Robert,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
880016,Wiese,David,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
880018,North,Marcus,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
880019,McGain,Bryce,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
880020,Khan,Imraan,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
880021,Louw,Johann,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
880022,van der Merwe,Roelof,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
880023,Abdulla,Yusuf,Y,2,Left,Y,2,Left,Pace,Fast-Medium,N,1,Male
880025,Rahman,Shamsur,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
880026,Hossain,Rubel,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
880027,Islam,Naeem,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
880030,McGlashan,Peter,Y,1,Right,Y,1,Right,Spin,Orthodox,Y,1,Male
880045,Zuiderent,Bas,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
880046,Morgan,Eoin,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
880048,Rashid,Adil,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
880049,Berrington,Richie,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
880051,Haq,Majid,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
880053,MacLeod,Calum,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
880054,Aamer,Mohammad,Y,2,Left,Y,2,Left,Pace,Fast-Medium,N,1,Male
880056,Udana,Isuru,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,1,Male
880057,Mathews,Angelo,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
880067,Davies,Steven,Y,2,Left,Y,1,Right,Pace,Medium,Y,1,Male
880072,Manou,Graham,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
880074,Petrie,Marc,Y,2,Left,Y,1,Right,Pace,Medium,Y,1,Male
880075,Goudie,Gordan,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
880076,Paine,Tim,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
880077,Nannes,Dirk,Y,1,Right,Y,2,Left,Pace,Fast,N,1,Male
880080,Dowlin,Travis,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
880082,Richards,Dale,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
880083,Tonge,Gavin,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
880084,Walton,Chadwick,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
880086,Jadeja,Ravindra,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
880087,McKay,Clinton,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
880090,Barath,Adrian,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
880091,Rauf,Abdur,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
880092,Ahmed,Sarfraz,Y,1,Right,Y,1,Right,Spin,Orthodox,Y,1,Male
880093,Latif,Khalid,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
880094,Birt,Travis,Y,2,Left,Y,1,Right,Spin,Orthodox,N,1,Male
880095,Christian,Daniel,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
880099,Arnel,Brent,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
880100,Watling,Bradley-John,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
880102,Kayes,Imrul,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
880103,Islam,Jahurul,Y,1,Right,Y,1,Right,Spin,Orthodox,Y,1,Male
880105,Shuvo,Suhrawadi,Y,2,Left,Y,2,Left,Spin,Orthodox,N,1,Male
880107,Chandimal,Dinesh,Y,1,Right,Y,1,Right,Spin,Orthodox,Y,1,Male
880109,Randiv,Suraj,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
880111,Welegedara,Chanaka,Y,1,Right,Y,2,Left,Pace,Fast-Medium,N,1,Male
880113,Lumb,Michael,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
880114,Kieswetter,Craig,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
880117,Connell,Peter,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
880118,Cusack,Alex,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
880119,Dockrell,George,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
880122,Stirling,Paul,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
880123,Wilson,Gary,Y,1,Right,Y,1,Right,Pace,Medium,Y,1,Male
880125,Kleinveldt,Rory,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
880128,Coventry,Charles,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
880129,Cremer,Graeme,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
880139,Forrest,Peter,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
880149,Hazlewood,Josh,Y,2,Left,Y,1,Right,Pace,Fast-Medium,N,1,Male
880151,Hasan,Shahzaib,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
880152,O'Keefe,Stephen,Y,1,Right,Y,2,Left,Spin,Orthodox,N,1,Male
880153,Ali,Azhar,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
880154,Amin,Umar,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
890001,Diamanti,Brendan,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
900007,Simmons,Lendl,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
900012,Pollard,Kieron,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
900016,Johnston,Trent,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
900017,McCallan,Kyle,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
900018,Botha,Andre,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
900019,Bray,Jeremy,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
900020,Carroll,Kenneth,Y,1,Right,Y,1,Right,Spin,Wrist,N,1,Male
900021,Gillespie,Peter,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
900022,Langsford-Smith,David,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,1,Male
900023,Mooney,John,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
900026,O'Brien,Kevin,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
900027,O'Brien,Niall,Y,2,Left,Y,1,Right,Pace,Medium,Y,1,Male
900028,Porterfield,William,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
900029,Rankin,Boyd,Y,2,Left,Y,1,Right,Pace,Medium,N,1,Male
900030,White,Andrew,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
900032,Mpofu,Chris,Y,1,Right,Y,1,Right,Pace,Medium,N,1,Male
900035,Nixon,Paul,Y,2,Left,Y,1,Right,Pace,Medium,Y,1,Male
920045,Schutt,Megan,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
920069,Birmingham,Erin,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
920071,Ebrahim,Kate,Y,1,Right,Y,1,Right,Pace,Medium,N,2,Female
920074,Dodd,Natalie,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
920077,Mackay,Frances,Y,1,Right,Y,1,Right,Spin,Orthodox,Y,2,Female
920078,Nielsen,Morna,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
920079,Perkins,Katie,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
920082,McIntosh,Tim,Y,2,Left,Y,2,Left,Pace,Medium,N,1,Male
920083,Manzoor,Khurram,Y,1,Right,Y,1,Right,Spin,Orthodox,N,1,Male
920090,Raack,Celeste,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
920119,Campbell,Emma,Y,1,Right,Y,1,Right,Spin,Wrist,N,2,Female
920123,Hazell,Danielle,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
920124,Knight,Heather,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
920125,Wyatt,Danielle Nicole,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
920127,David,Diana,Y,1,Right,Y,1,Right,Spin,Orthodox,N,2,Female
920128,Tryon,Chloe,Y,1,Right,Y,2,Left,Spin,Orthodox,N,2,Female
920129,Taai,Angelique,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
920130,Cooper,Brittany,Y,1,Right,Y,1,Right,Pace,Fast-Medium,N,2,Female
920131,Campbelle,Shemaine,Y,1,Right,Y,1,Right,Spin,Orthodox,Y,2,Female
